sqft_living,bedrooms,price,price_predict,error
1310.0,3.0,229999.0,1066221.9093547142,3.635767587488268
2700.0,6.0,385000.0,1096159.3987074476,1.8471672693699934
2070.0,4.0,600000.0,1080415.6223011552,0.8006927038352588
2100.0,3.0,505000.0,1077444.9240675298,1.1335543050842178
5040.0,4.0,2530000.0,1122608.475082247,0.5562812351453569
1300.0,3.0,275000.0,1066079.8458773368,2.8766539850084976
1980.0,3.0,555000.0,1075740.162339001,0.9382705627729745
2400.0,3.0,592000.0,1081706.8283888523,0.8272074803865748
2820.0,4.0,810000.0,1091070.3831044612,0.34700047296847064
2290.0,3.0,585000.0,1080144.1301377008,0.8464002224576082
3980.0,4.0,925900.0,1107549.7464802414,0.19618721944080494
1230.0,3.0,475000.0,1065085.401535695,1.2422850558646208
1830.0,3.0,283000.0,1073609.2101783396,2.7936721207715185
1170.0,1.0,235000.0,1057439.2433399153,3.499741461020916
1560.0,4.0,627500.0,1073170.384954907,0.7102316891711666
1530.0,3.0,284000.0,1069347.3058570172,2.7653074149894974
1780.0,4.0,318500.0,1076295.7814572102,2.379264619959844
2450.0,4.0,300000.0,1085814.034441497,2.61938011480499
1010.0,2.0,340000.0,1058563.1163676342,2.1134209304930414
1030.0,2.0,450000.0,1058847.243322389,1.3529938740497531
1770.0,4.0,350000.0,1076153.7179798328,2.074724908513808
1560.0,3.0,592000.0,1069773.4962891494,0.8070498248127526
2450.0,5.0,849000.0,1089210.9231072546,0.2829339494785096
2542.0,4.0,359950.0,1087121.018433369,2.0202000789925516
1330.0,3.0,405000.0,1066506.0363094688,1.633348237801158
1800.0,2.0,850000.0,1069786.1310804498,0.2585719189181763
2970.0,5.0,726888.0,1096598.2239308802,0.5086206182119944
1350.0,3.0,314000.0,1066790.1632642238,2.3974209021153623
1300.0,3.0,260000.0,1066079.8458773368,3.100307099528219
1860.0,4.0,249000.0,1077432.2892762295,3.327037306330239
1640.0,3.0,645000.0,1070910.0041081687,0.6603255877646027
1540.0,3.0,270000.0,1069489.3693343946,2.9610717382755354
1430.0,3.0,462600.0,1067926.671083243,1.3085314982344207
2290.0,4.0,425000.0,1083541.0188034582,1.549508279537549
3190.0,4.0,609900.0,1096326.7317674255,0.7975516179167497
1150.0,3.0,335000.0,1063948.8937166755,2.175966846915449
1400.0,3.0,507250.0,1067500.4806511109,1.1044859155270788
1440.0,3.0,500000.0,1068068.7345606205,1.1361374691212414
3270.0,4.0,785000.0,1097463.2395864448,0.3980423434222227
2250.0,3.0,589000.0,1079575.8762281912,0.8328962244960798
1940.0,3.0,232500.0,1075171.9084294913,3.62439530507308
3010.0,3.0,745000.0,1090372.7005088746,0.4635875174615766
2800.0,4.0,444000.0,1090786.2561497064,1.4567258021389784
4575.0,4.0,2920000.0,1116002.5233841974,0.6178073550054118
1990.0,3.0,450000.0,1075882.2258163781,1.3908493907030626
2060.0,3.0,533000.0,1076876.6701580202,1.0204065106154225
1390.0,3.0,400000.0,1067358.4171737335,1.6683960429343334
1420.0,3.0,385000.0,1067784.6076058657,1.773466513261989
1960.0,4.0,369990.0,1078852.9240500038,1.9158975216897856
2720.0,4.0,975000.0,1089649.7483306872,0.11758948546737154
960.0,2.0,300000.0,1057852.7989807471,2.5261759966024906
860.0,3.0,198000.0,1059829.0528727304,4.35267198420571
1220.0,2.0,555950.0,1061546.4493925597,0.9094279150868958
1460.0,2.0,237950.0,1064955.9728496177,3.475545168521192
920.0,1.0,650000.0,1053887.6564054799,0.6213656252391997
1430.0,3.0,195000.0,1067926.671083243,4.476547031196119
2020.0,3.0,463000.0,1076308.4162485106,1.3246402078801522
1270.0,3.0,440000.0,1065653.6554452046,1.4219401260118287
3540.0,5.0,1350000.0,1104695.8421413926,0.18170678359896844
1460.0,3.0,285000.0,1068352.8615153753,2.7486065316328956
1510.0,3.0,322000.0,1069063.1789022626,2.3200719841685173
1500.0,3.0,395000.0,1068921.115424885,1.7061294061389494
2223.0,4.0,320000.0,1082589.1935050297,2.3830912297032176
3670.0,3.0,920000.0,1099748.890015784,0.19537922827802606
800.0,2.0,195000.0,1055579.7833427084,4.413229658167736
2180.0,3.0,400000.0,1078581.431886549,1.6964535797163727
2270.0,4.0,352750.0,1083256.8918487036,2.070891259670315
2580.0,4.0,673000.0,1087660.8596474032,0.6161379786737047
1900.0,3.0,252500.0,1074603.6545199817,3.2558560575048783
3590.0,3.0,798000.0,1098612.3821967647,0.37670724586060733
2120.0,2.0,530000.0,1074332.162356527,1.027041815767032
2870.0,4.0,710000.0,1091780.7004913483,0.5377192964666879
3240.0,3.0,600000.0,1093640.160488555,0.8227336008142583
5545.0,4.0,937500.0,1129782.6806898068,0.20510152606912732
1450.0,2.0,650000.0,1064813.9093722403,0.638175245188062
1820.0,3.0,276000.0,1073467.1467009624,2.889373719931023
1450.0,4.0,175409.0,1071607.6867037555,5.109194435312644
2190.0,3.0,665000.0,1078723.4953639265,0.6221405945322204
3780.0,4.0,980000.0,1104708.476932693,0.12725354789050303
3140.0,3.0,345000.0,1092219.525714781,2.165853697724003
4410.0,5.0,1240000.0,1117055.3646732278,0.09914889945707445
1660.0,3.0,261000.0,1071194.1310629237,3.1041920730380217
1160.0,2.0,525000.0,1060694.0685282953,1.0203696543396101
3040.0,4.0,815000.0,1094195.7796067644,0.3425715087199563
2730.0,5.0,614285.0,1093188.7004738222,0.7796115817150382
2360.0,4.0,732000.0,1084535.4631451003,0.48160582396871615
530.0,1.0,238000.0,1048347.1807877605,3.404820087343532
1820.0,3.0,299500.0,1073467.1467009624,2.5841974848112264
840.0,2.0,295000.0,1056148.037252218,2.5801628381431114
1630.0,3.0,415000.0,1070767.9406307915,1.5801637123633527
1010.0,3.0,390000.0,1061960.0050333918,1.7229743718804913
2210.0,3.0,625000.0,1079007.6223186816,0.7264121957098904
1560.0,3.0,539950.0,1069773.4962891494,0.981245478820538
1210.0,3.0,310000.0,1064801.27458094,2.434842821228839
1160.0,3.0,506000.0,1064090.9571940529,1.1029465557194722
2680.0,4.0,1310000.0,1089081.4944211773,0.1686400805945211
1660.0,3.0,559950.0,1071194.1310629237,0.9130174677434122
1630.0,3.0,541000.0,1070767.9406307915,0.979238337580021
1130.0,3.0,375000.0,1063664.7667619206,1.8364393780317887
1430.0,3.0,210000.0,1067926.671083243,4.0853651003963956
1480.0,3.0,315000.0,1068636.9884701301,2.3924983760956513
1420.0,3.0,320000.0,1067784.6076058657,2.3368268987683303
2080.0,3.0,549950.0,1077160.797112775,0.9586522358628511
2030.0,4.0,474950.0,1079847.3683916456,1.2736022073726616
2560.0,4.0,518000.0,1087376.7326926484,1.0991828816460394
3470.0,4.0,598600.0,1100304.5091339932,0.8381298181322975
1930.0,4.0,310000.0,1078426.7336178715,2.4787959148963594
2040.0,3.0,379950.0,1076592.5432032654,1.8335111019956978
4040.0,4.0,988000.0,1108402.1273445059,0.12186450136083596
2130.0,4.0,260000.0,1081268.0031654197,3.158723089097768
2400.0,4.0,387500.0,1085103.71705461,1.8002676569151221
3910.0,4.0,1650000.0,1106555.3021385996,0.32936042294630336
3900.0,3.0,415000.0,1103016.3499954646,1.6578707228806375
1630.0,3.0,280000.0,1070767.9406307915,2.8241712165385406
840.0,3.0,151100.0,1059544.9259179756,6.012209966366483
2240.0,4.0,590000.0,1082830.7014165714,0.8353062735874088
2450.0,4.0,793000.0,1085814.034441497,0.36924846713934045
3830.0,4.0,1700000.0,1105418.7943195803,0.3497536504002469
1290.0,2.0,494000.0,1062540.8937342016,1.1508924974376553
1530.0,3.0,500000.0,1069347.3058570172,1.1386946117140344
2050.0,3.0,724800.0,1076734.6066806428,0.48556099155717813
2720.0,5.0,436000.0,1093046.6369964448,1.5069876995331302
1640.0,3.0,475000.0,1070910.0041081687,1.254547377069829
2120.0,4.0,755000.0,1081125.9396880423,0.4319548870040294
2790.0,3.0,535000.0,1087247.3040065714,1.0322379514141524
3540.0,4.0,784000.0,1101298.953475635,0.40471805290259577
3030.0,3.0,820000.0,1090656.8274636292,0.3300693017849137
2100.0,3.0,440000.0,1077444.9240675298,1.4487384637898408
2270.0,3.0,199950.0,1079860.003182946,4.400650178459345
1740.0,3.0,480000.0,1072330.638881943,1.2340221643373812
2993.0,4.0,540000.0,1093528.0812630905,1.0250520023390566
3130.0,4.0,835000.0,1095474.350903161,0.3119453304229474
2790.0,3.0,750000.0,1087247.3040065714,0.4496630720087621
1140.0,3.0,560000.0,1063806.830239298,0.8996550539987467
1760.0,3.0,500000.0,1072614.7658366978,1.1452295316733958
3510.0,4.0,900000.0,1100872.7630435028,0.2231919589372253
2280.0,4.0,505000.0,1083398.955326081,1.1453444659922396
3460.0,4.0,1750000.0,1100162.4456566158,0.3713357453390767
1420.0,3.0,435000.0,1067784.6076058657,1.454677258864059
960.0,3.0,457500.0,1061249.6876465047,1.3196714484076604
930.0,2.0,550500.0,1057426.608548615,0.9208476086260031
2870.0,3.0,872750.0,1088383.8118255907,0.24707397516538607
1728.0,2.0,730000.0,1068763.2740433326,0.4640592795114144
2240.0,2.0,435000.0,1076036.9240850562,1.4736481013449567
1440.0,2.0,487000.0,1064671.845894863,1.1861844884904786
2230.0,6.0,360000.0,1089482.415270709,2.026340042418636
1570.0,2.0,506000.0,1066518.6711007692,1.107744409290058
1320.0,2.0,200000.0,1062967.084166334,4.3148354208316695
2240.0,5.0,455000.0,1086227.590082329,1.3873133847963273
1340.0,3.0,265000.0,1066648.0997868464,3.0250871690069676
2780.0,4.0,739000.0,1090502.1291949516,0.47564564167111173
3550.0,4.0,469000.0,1101441.0169530124,1.3484883090682567
840.0,2.0,187000.0,1056148.037252218,4.647850466589401
1920.0,5.0,230000.0,1081681.5588062515,3.7029632991576156
1010.0,2.0,302000.0,1058563.1163676342,2.5051758820120336
1240.0,2.0,215000.0,1061830.5763473148,3.938746866731696
860.0,2.0,250000.0,1056432.164206973,3.225728656827892
12050.0,6.0,7700000.0,1228988.7500553299,0.8403910714213858
1530.0,3.0,320000.0,1069347.3058570172,2.3417103308031786
1320.0,3.0,459000.0,1066363.9728320916,1.3232330562790666
2430.0,3.0,791000.0,1082133.0188209845,0.36805691380655436
3350.0,4.0,1200000.0,1098599.7474054643,0.08450021049544641
2090.0,3.0,560000.0,1077302.8605901524,0.9237551081967007
1570.0,2.0,720000.0,1066518.6711007692,0.4812759320844017
3940.0,4.0,1200000.0,1106981.4925707318,0.07751542285772355
1700.0,4.0,502000.0,1075159.273638191,1.1417515411119339
1530.0,2.0,520000.0,1065950.4171912596,1.04990464844473
1720.0,3.0,398000.0,1072046.5119271881,1.693584200822081
1909.0,3.0,630500.0,1074731.5116496214,0.7045702008717231
1594.0,4.0,269000.0,1073653.4007779902,2.9912765828178083
1120.0,3.0,227950.0,1063522.7032845432,3.6655964171289455
2040.0,5.0,475000.0,1083386.3205347806,1.2808133063890117
1650.0,3.0,241000.0,1071052.0675855463,3.4441994505624325
1900.0,3.0,427500.0,1074603.6545199817,1.5136927591110683
3830.0,5.0,2050000.0,1108815.6829853377,0.459114300982762
1380.0,3.0,299500.0,1067216.353696356,2.5633267235270654
1690.0,5.0,515000.0,1078414.0988265711,1.094007958886546
2580.0,3.0,802000.0,1084263.9709816456,0.3519500885057927
1510.0,3.0,465000.0,1069063.1789022626,1.2990605997898117
3110.0,5.0,436500.0,1098587.112614164,1.516808963606332
1440.0,4.0,142500.0,1071465.623226378,6.51905700509739
3510.0,5.0,1370000.0,1104269.6517092604,0.19396375787645226
940.0,3.0,350000.0,1060965.5606917497,2.0313301734049993
2660.0,5.0,335000.0,1092194.2561321803,2.260281361588598
3360.0,4.0,765000.0,1098741.8108828417,0.43626380507561
3630.0,5.0,1560000.0,1105974.4134377895,0.2910420426680837
1040.0,3.0,325000.0,1062386.195465524,2.268880601432381
2530.0,4.0,525000.0,1086950.5422605162,1.0703819852581264
750.0,2.0,258000.0,1054869.4659558213,3.0886413409140365
470.0,1.0,156000.0,1047494.7999234962,5.714710255919848
1000.0,2.0,213000.0,1058421.0528902567,3.969112924367402
2010.0,3.0,310000.0,1076166.3527711332,2.4715043637778487
1000.0,2.0,424950.0,1058421.0528902567,1.490695500388885
2580.0,4.0,865000.0,1087660.8596474032,0.25741139843630445
1410.0,3.0,358000.0,1067642.5441284883,1.9822417433756656
2600.0,3.0,540000.0,1084548.0979364004,1.008422403585927
2740.0,4.0,1040000.0,1089933.875285442,0.048013341620617295
1430.0,3.0,424000.0,1067926.671083243,1.5186949789699127
1430.0,2.0,455000.0,1064529.7824174855,1.3396258954230449
1040.0,2.0,600000.0,1058989.3067997664,0.7649821779996107
2730.0,5.0,545000.0,1093188.7004738222,1.005850826557472
2490.0,3.0,370000.0,1082985.399685249,1.9269875667168892
3210.0,4.0,750000.0,1096610.8587221806,0.4621478116295741
4110.0,5.0,1880000.0,1112793.4603519053,0.4080885849191993
890.0,2.0,409000.0,1056858.3546391053,1.5840057570638268
1940.0,5.0,565000.0,1081965.6857610063,0.9149835146212504
2740.0,3.0,535000.0,1086536.9866196844,1.030910255363896
1560.0,3.0,265000.0,1069773.4962891494,3.036881118072262
5020.0,5.0,3650000.0,1125721.23679325,0.6915832227963699
970.0,2.0,217000.0,1057994.8624581245,3.8755523615581775
2370.0,3.0,587000.0,1081280.63795672,0.8420453798240545
2245.0,4.0,362865.0,1082901.7331552599,1.9843102342613916
3460.0,3.0,1250000.0,1096765.5569908582,0.12258755440731338
1760.0,4.0,194000.0,1076011.6545024554,4.546451827332245
2990.0,4.0,469900.0,1093485.4622198772,1.3270599323683276
1700.0,3.0,319950.0,1071762.3849724333,2.34978085629765
2220.0,4.0,852000.0,1082546.5744618163,0.27059457096457323
1820.0,3.0,505000.0,1073467.1467009624,1.1256775182197276
1600.0,4.0,485000.0,1073738.6388644166,1.2138941007513744
1210.0,3.0,440000.0,1064801.27458094,1.420002896774864
3910.0,4.0,780000.0,1106555.3021385996,0.41866064376743517
1890.0,3.0,285000.0,1074461.5910426043,2.770040670324927
2310.0,3.0,327500.0,1080428.2570924556,2.299017578908261
1620.0,3.0,780000.0,1070625.877153414,0.37259727840181284
1060.0,3.0,230000.0,1062670.3224202788,3.6203057496533866
760.0,1.0,344000.0,1051614.6407674411,2.057019304556515
2990.0,4.0,440000.0,1093485.4622198772,1.485194232317903
1100.0,3.0,168500.0,1063238.5763297884,5.31002122450913
1660.0,3.0,529941.0,1071194.1310629237,1.0213460197699815
1870.0,2.0,229500.0,1070780.5754220916,3.665710568287982
1800.0,3.0,382000.0,1073183.0197462074,1.809379632843475
2160.0,4.0,260000.0,1081694.193597552,3.1603622830675073
2400.0,3.0,505000.0,1081706.8283888523,1.141993719581886
2050.0,4.0,479000.0,1080131.4953464004,1.2549718065686857
1920.0,3.0,417000.0,1074887.7814747363,1.5776685407068016
2720.0,3.0,619000.0,1086252.8596649296,0.7548511464699995
2230.0,4.0,305000.0,1082688.6379391938,2.5497988129153892
1400.0,3.0,252000.0,1067500.4806511109,3.2361130184567886
1680.0,2.0,575000.0,1068081.3693519207,0.85753281626421
1360.0,3.0,260000.0,1066932.2267416012,3.103585487467697
1050.0,3.0,199000.0,1062528.2589429014,4.339337984637695
1790.0,3.0,359950.0,1073040.95626883,1.9810833623248507
2200.0,4.0,300000.0,1082262.4475070615,2.6075414916902053
2010.0,3.0,639500.0,1076166.3527711332,0.6828246329493872
1200.0,3.0,361000.0,1064659.2111035627,1.949194490591586
1910.0,3.0,554000.0,1074745.7179973589,0.9399742202118393
1400.0,3.0,343000.0,1067500.4806511109,2.1122462992743753
2720.0,3.0,299900.0,1086252.8596649296,2.6220502156216394
2020.0,5.0,287500.0,1083102.1935800256,2.7673119776696544
1440.0,3.0,450000.0,1068068.7345606205,1.373486076801379
2110.0,4.0,324000.0,1080983.8762106649,2.3363699883045213
1230.0,2.0,356000.0,1061688.5128699373,1.9822711035672398
1410.0,3.0,410000.0,1067642.5441284883,1.6040062051914348
2010.0,3.0,282000.0,1076166.3527711332,2.816192740323167
2970.0,3.0,599000.0,1089804.446599365,0.8193730327201418
580.0,1.0,315000.0,1049057.4981746478,2.330341264046501
4150.0,5.0,930800.0,1113361.714261415,0.19613420096843046
2313.0,3.0,370000.0,1080470.8761356687,1.920191557123429
1740.0,3.0,219000.0,1072330.638881943,3.8964869355339853
2680.0,4.0,620000.0,1089081.4944211773,0.7565830555180281
5080.0,4.0,1900000.0,1123176.728991757,0.4088543531622332
2410.0,2.0,600000.0,1078452.003200472,0.7974200053341204
1710.0,3.0,260000.0,1071904.4484498107,3.1227094171146565
1650.0,4.0,360000.0,1074448.956251304,1.9845804340313995
2140.0,4.0,245000.0,1081410.066642797,3.4139186393583554
2290.0,3.0,470000.0,1080144.1301377008,1.29817900029298
1757.0,4.0,375000.0,1075969.035459242,1.8692507612246456
2400.0,4.0,299000.0,1085103.71705461,2.6291094215873243
2270.0,3.0,815000.0,1079860.003182946,0.3249815989974797
1480.0,3.0,250000.0,1068636.9884701301,3.274547953880521
1590.0,5.0,247000.0,1076993.4640527968,3.360297425314968
1610.0,3.0,160000.0,1070483.8136760364,5.690523835475227
2690.0,5.0,690000.0,1092620.4465643126,0.5835078935714676
2110.0,4.0,610000.0,1080983.8762106649,0.7721047150994506
2940.0,3.0,635000.0,1089378.2561672328,0.7155563089247758
1270.0,2.0,510000.0,1062256.766779447,1.082856405449896
4380.0,4.0,1400000.0,1113232.2855753377,0.20483408173190157
2360.0,4.0,535000.0,1084535.4631451003,1.0271690899908414
1610.0,3.0,415000.0,1070483.8136760364,1.5794790690988831
1200.0,2.0,290000.0,1061262.3224378051,2.659525249785535
1800.0,4.0,321000.0,1076579.908411965,2.353831490379953
1370.0,3.0,231000.0,1067074.2902189787,3.6193692217271805
2410.0,4.0,635000.0,1085245.7805319873,0.7090484732787202
3900.0,5.0,1200000.0,1109810.1273269798,0.07515822722751692
2000.0,4.0,380000.0,1079421.1779595134,1.8405820472618772
2620.0,3.0,738000.0,1084832.2248911555,0.46996236435115923
1020.0,2.0,460000.0,1058705.1798450113,1.3015329996630685
3090.0,4.0,1220000.0,1094906.0969936515,0.10253598607077759
1180.0,2.0,600000.0,1060978.19548305,0.7682969924717502
1260.0,3.0,315000.0,1065511.591967827,2.3825764824375457
1010.0,2.0,501000.0,1058563.1163676342,1.1129004318715252
2510.0,2.0,600000.0,1079872.6379742462,0.7997877299570769
1340.0,3.0,315000.0,1066648.0997868464,2.386184443767766
1810.0,5.0,495000.0,1080118.8605551,1.1820583041517172
2710.0,3.0,999000.0,1086110.7961875522,0.08719799418173388
1030.0,3.0,252500.0,1062244.1319881466,3.206907453418403
2220.0,2.0,494950.0,1075752.7971303011,1.1734575151637563
3500.0,4.0,790000.0,1100730.6995661254,0.3933299994507917
2250.0,3.0,729000.0,1079575.8762281912,0.480899693042786
1560.0,3.0,481000.0,1069773.4962891494,1.2240613228464647
4883.0,4.0,537000.0,1120378.0784874219,1.0863651368480851
910.0,2.0,445000.0,1057142.4815938598,1.3756010822333928
1140.0,4.0,390000.0,1067203.7189050557,1.7364197920642452
3600.0,6.0,1000000.0,1108945.1116714147,0.10894511167141484
1940.0,4.0,380000.0,1078568.7970952487,1.838338939724339
2030.0,3.0,295000.0,1076450.479725888,2.6489846770369083
3190.0,6.0,664000.0,1103120.5090989408,0.6613260679200916
2720.0,3.0,460000.0,1086252.8596649296,1.3614192601411514
1360.0,3.0,329950.0,1066932.2267416012,2.2336179019293865
520.0,1.0,295000.0,1048205.1173103832,2.553237685797909
2300.0,4.0,372000.0,1083683.0822808356,1.9131265652710636
3210.0,4.0,889000.0,1096610.8587221806,0.23353302443439866
2890.0,4.0,476000.0,1092064.827446103,1.2942538391724854
3840.0,8.0,575000.0,1119148.4124599877,0.9463450651478047
4040.0,4.0,1120000.0,1108402.1273445059,0.01035524344240543
3120.0,4.0,653000.0,1095332.2874257837,0.6773848199476014
2770.0,5.0,804000.0,1093756.9543833318,0.3603942218698157
1520.0,3.0,288000.0,1069205.2423796398,2.712518202707083
1380.0,3.0,275000.0,1067216.353696356,2.880786740714022
1930.0,3.0,390000.0,1075029.844952114,1.756486781928497
2050.0,5.0,375000.0,1083528.384012158,1.8894090240324213
3920.0,5.0,650500.0,1110094.2542817343,0.7065246030464788
1120.0,3.0,362000.0,1063522.7032845432,1.9379080201230476
2643.0,4.0,376950.0,1088555.859554881,1.8877990703140497
1430.0,3.0,255000.0,1067926.671083243,3.1879477297382075
1580.0,3.0,425000.0,1070057.6232439044,1.5177826429268337
2360.0,3.0,750000.0,1081138.5744793427,0.4415180993057902
1060.0,2.0,499950.0,1059273.4337545212,1.118758743383381
2010.0,3.0,463000.0,1076166.3527711332,1.3243333753156221
3410.0,7.0,750000.0,1109642.7942670013,0.47952372568933505
1440.0,3.0,515000.0,1068068.7345606205,1.0739198729332438
1090.0,2.0,265000.0,1059699.6241866534,2.9988665063647293
3270.0,5.0,357500.0,1100860.1282522024,2.0793290300760905
1300.0,3.0,435000.0,1066079.8458773368,1.4507582663846823
2290.0,3.0,450000.0,1080144.1301377008,1.4003202891948903
2630.0,3.0,610000.0,1084974.288368533,0.7786463743746439
1108.0,3.0,369500.0,1063352.2271116904,1.877813875809717
1190.0,2.0,440000.0,1061120.2589604275,1.4116369521827898
2160.0,4.0,345500.0,1081694.193597552,2.1308080856658522
3570.0,5.0,1600000.0,1105122.0325735249,0.3092987296415469
1520.0,3.0,330000.0,1069205.2423796398,2.2400158859989086
1620.0,3.0,247500.0,1070625.877153414,3.325761119811774
2750.0,4.0,635000.0,1090075.9387628194,0.7166550216737311
2870.0,4.0,460000.0,1091780.7004913483,1.3734363054159748
3560.0,4.0,1750000.0,1101583.08043039,0.37052395403977717
1440.0,4.0,395000.0,1071465.623226378,1.712571198041464
1910.0,4.0,835000.0,1078142.6066631165,0.2911887504947504
1070.0,2.0,256950.0,1059415.4972318986,3.1230414369795625
2030.0,3.0,435000.0,1076450.479725888,1.4745988039675588
1470.0,3.0,290000.0,1068494.9249927527,2.684465258595699
2980.0,5.0,350000.0,1096740.2874082576,2.133543678309307
1510.0,3.0,340768.0,1069063.1789022626,2.137217047675435
2630.0,4.0,589000.0,1088371.1770342905,0.8478288234877596
2820.0,5.0,408000.0,1094467.2717702189,1.6825178229662225
2510.0,4.0,704000.0,1086666.4153057614,0.5435602490138656
2150.0,4.0,285000.0,1081552.1301201745,2.7949197548076294
1800.0,4.0,352800.0,1076579.908411965,2.0515303526416244
2160.0,3.0,1190000.0,1078297.3049317943,0.0938678109816855
1410.0,3.0,445000.0,1067642.5441284883,1.3991967283786253
1090.0,2.0,474000.0,1059699.6241866534,1.2356532155836568
770.0,2.0,257000.0,1055153.5929105761,3.105656003543098
1450.0,3.0,320000.0,1068210.798037998,2.3381587438687434
2130.0,4.0,620000.0,1081268.0031654197,0.7439806502668058
2050.0,2.0,825000.0,1073337.7180148852,0.30101541577561836
4010.0,5.0,1100000.0,1111372.8255781312,0.010338932343755589
1570.0,3.0,425000.0,1069915.5597665268,1.5174483759212396
1720.0,3.0,540000.0,1072046.5119271881,0.9852713183836819
1640.0,3.0,242000.0,1070910.0041081687,3.425247950860201
2620.0,3.0,277500.0,1084832.2248911555,2.9093053149230825
1650.0,3.0,290000.0,1071052.0675855463,2.6932829916742977
2680.0,5.0,599950.0,1092478.383086935,0.8209490508991333
1850.0,3.0,645000.0,1073893.3371330944,0.6649509102838674
3010.0,4.0,695000.0,1093769.5891746322,0.5737691930570247
2080.0,2.0,530000.0,1073763.9084470174,1.025969638579278
1540.0,3.0,202500.0,1069489.3693343946,4.2814289843673805
1520.0,3.0,290000.0,1069205.2423796398,2.68691462889531
990.0,3.0,335000.0,1061675.878078637,2.1691817256078716
1220.0,3.0,380000.0,1064943.3380583173,1.8024824685745193
1950.0,3.0,622000.0,1075313.9719068685,0.7288005979210105
1150.0,2.0,376000.0,1060552.0050509179,1.820617034709888
2480.0,3.0,415000.0,1082843.3362078718,1.6092610511033054
2040.0,3.0,730000.0,1076592.5432032654,0.4747843057578979
2970.0,4.0,905000.0,1093201.3352651226,0.20795727653604712
2030.0,3.0,618080.0,1076450.479725888,0.7416038048891536
2290.0,3.0,481000.0,1080144.1301377008,1.245621892178172
1410.0,3.0,340000.0,1067642.5441284883,2.1401251297896717
1970.0,4.0,499000.0,1078994.9875273812,1.1623146042632888
1720.0,3.0,340000.0,1072046.5119271881,2.153077976256436
3830.0,6.0,989000.0,1112212.5716510953,0.12458298448037958
2340.0,3.0,428000.0,1080854.4475245879,1.5253608587023082
2140.0,4.0,625000.0,1081410.066642797,0.7302561066284755
1810.0,3.0,550000.0,1073325.0832235848,0.9515001513156086
3270.0,4.0,987500.0,1097463.2395864448,0.11135517932804534
2590.0,5.0,334000.0,1091199.8117905385,2.267065304762091
3320.0,4.0,1800000.0,1098173.556973332,0.38990357945926
1440.0,3.0,465000.0,1068068.7345606205,1.296922009807786
2740.0,5.0,370000.0,1093330.7639511996,1.9549480106789177
1230.0,3.0,125000.0,1065085.401535695,7.520683212285561
1720.0,3.0,263000.0,1072046.5119271881,3.076222478810602
2120.0,3.0,200000.0,1077729.0510222847,4.388645255111423
1570.0,2.0,800000.0,1066518.6711007692,0.3331483388759615
1980.0,4.0,345000.0,1079137.0510047583,2.127933481173213
1300.0,3.0,650000.0,1066079.8458773368,0.6401228398112873
1590.0,3.0,285000.0,1070199.6867212818,2.7550866200746724
1520.0,3.0,167000.0,1069205.2423796398,5.402426601075688
2075.0,3.0,433200.0,1077089.7653740863,1.4863567991091555
3410.0,4.0,599000.0,1099452.1282697287,0.8354793460262582
2220.0,4.0,320000.0,1082546.5744618163,2.382958045193176
2900.0,4.0,930000.0,1092206.8909234807,0.174416011745678
3280.0,5.0,594950.0,1101002.19172958,0.8505793625171526
1700.0,4.0,461000.0,1075159.273638191,1.3322326976967265
3070.0,4.0,804100.0,1094621.9700388967,0.3613007959692784
1440.0,3.0,290000.0,1068068.7345606205,2.6829956364159333
1490.0,3.0,515000.0,1068779.0519475075,1.0752991299951604
1910.0,3.0,390000.0,1074745.7179973589,1.7557582512752794
670.0,2.0,348000.0,1053732.958136802,2.027968270508051
1180.0,3.0,372500.0,1064375.0841488077,1.85738277623841
1800.0,4.0,160000.0,1076579.908411965,5.728624427574781
1430.0,3.0,390000.0,1067926.671083243,1.738273515598059
1760.0,3.0,294500.0,1072614.7658366978,2.6421554018224036
2300.0,3.0,482000.0,1080286.193615078,1.2412576631018217
3530.0,5.0,1400000.0,1104553.7786640152,0.21103301523998907
2890.0,4.0,300000.0,1092064.827446103,2.6402160914870105
1610.0,3.0,514000.0,1070483.8136760364,1.082653334000071
1660.0,4.0,385000.0,1074591.0197286813,1.7911455057887824
2960.0,4.0,695000.0,1093059.271787745,0.5727471536514316
2150.0,3.0,470000.0,1078155.241454417,1.2939473222434401
2550.0,3.0,547500.0,1083837.7805495136,0.9796123845653216
2020.0,3.0,420000.0,1076308.4162485106,1.5626390863059774
770.0,2.0,230000.0,1055153.5929105761,3.587624317002505
3000.0,4.0,740000.0,1093627.5256972548,0.47787503472602
980.0,2.0,595000.0,1058136.9259355017,0.7783813881268937
1340.0,3.0,450000.0,1066648.0997868464,1.3703291106374365
4250.0,4.0,2200000.0,1111385.4603694316,0.4948247907411675
940.0,3.0,225000.0,1060965.5606917497,3.715402491963332
990.0,2.0,250000.0,1058278.9894128793,3.233115957651518
2950.0,5.0,615000.0,1096314.0969761251,0.7826245479286589
2170.0,4.0,551000.0,1081836.2570749293,0.9634051852539552
9640.0,5.0,4670000.0,1191354.5633416153,0.7448919564578982
2300.0,3.0,696000.0,1080286.193615078,0.5521353356538476
2510.0,5.0,400000.0,1090063.303971519,1.7251582599287971
2380.0,3.0,695000.0,1081422.7014340975,0.5560038869555359
920.0,2.0,255000.0,1057284.5450712375,3.1462139022401465
